ID,A,B,C,D,E,F,G,H,I,J,Time
15687_12_1558061435368678294,0,204,202,0,35,0,18,0,0,0,134443309
15687_12_1558061435527701940,0,201,207,0,37,0,15,0,0,0,121060001
15687_12_1558061435731841341,0,207,201,0,37,0,20,0,0,0,72435880
15687_12_1558061435839970614,0,210,198,0,37,0,24,0,0,0,139980397
15687_12_1558061436019822068,0,214,218,0,61,0,26,0,0,0,153631262
15687_12_1558061436224236828,0,204,202,0,35,0,18,0,0,0,150611152
15687_12_1558061436416998203,0,210,198,0,37,0,24,0,0,0,103876991
15687_12_1558061436520907389,0,205,198,0,32,0,19,0,0,0,123165637
15687_12_1558061436751968183,0,214,217,0,60,0,28,0,0,0,158226582
15687_12_1558061436982238145,0,207,197,0,33,0,21,0,0,0,114246169
15687_12_1558061437141772632,0,201,199,0,29,0,15,0,0,0,120379821
15687_12_1558061437262207868,0,204,202,0,35,0,17,0,0,0,121960745
15687_12_1558061437384203106,0,199,206,0,34,0,13,0,0,0,169507262
15687_12_1558061437573894838,0,210,193,0,32,0,24,0,0,0,152012836
15687_12_1558061437725930745,0,208,194,0,31,0,22,0,0,0,158011483
15687_12_1558061437950398644,0,210,190,0,29,0,24,0,0,0,59085307
15687_12_1558061438042758515,0,214,213,0,56,0,26,0,0,0,133231578
15687_12_1558061438219112038,0,211,212,0,52,0,25,0,0,0,151596894
15687_12_1558061438420231460,0,203,202,0,34,0,17,0,0,0,110778660
15687_12_1558061438576066665,0,210,194,0,33,0,24,0,0,0,84104893
15687_12_1558061438744032846,0,210,198,0,37,0,24,0,0,0,100952006
15687_12_1558061438883124783,0,203,201,0,33,0,17,0,0,0,129495519
15687_12_1558061439068303693,0,205,200,0,34,0,19,0,0,0,137681993
15687_12_1558061439239811406,0,210,196,0,35,0,24,0,0,0,168744825
15687_12_1558061439496466888,0,206,197,0,32,0,20,0,0,0,152752934
15687_12_1558061439747053880,0,204,198,0,31,0,18,0,0,0,93473488
15687_12_1558061439840561027,0,199,211,0,39,0,13,0,0,0,137777343
15687_12_1558061440067984991,0,202,200,0,31,0,16,0,0,0,125558524
15687_12_1558061440249808491,0,207,201,0,37,0,21,0,0,0,76880963
15687_12_1558061440367467457,0,214,196,0,39,0,28,0,0,0,159520646
15687_12_1558061440567802559,0,200,208,0,37,0,14,0,0,0,116081595
15687_12_1558061440743201453,0,209,193,0,31,0,23,0,0,0,100688202
15687_12_1558061440915987568,0,202,204,0,35,0,16,0,0,0,88857458
15687_12_1558061441022895860,0,206,197,0,32,0,20,0,0,0,88129681
15687_12_1558061441147755034,0,206,197,0,32,0,20,0,0,0,83428593
15687_12_1558061441231210014,0,213,195,0,37,0,26,0,0,0,183539546
15687_12_1558061441452049973,0,206,195,0,30,0,20,0,0,0,107019421
15687_12_1558061441595840797,0,208,197,0,34,0,22,0,0,0,85764246
15687_12_1558061441739783071,0,208,191,0,28,0,22,0,0,0,89841507
15687_12_1558061441872271708,0,209,195,0,33,0,23,0,0,0,156454826
15687_12_1558061442072036781,0,207,199,0,35,0,21,0,0,0,95933590
15687_12_1558061442215574418,0,205,197,0,31,0,19,0,0,0,98531030
15687_12_1558061442314132625,0,203,204,0,36,0,17,0,0,0,122221739
15687_12_1558061442510781404,0,213,189,0,31,0,27,0,0,0,65027281
15687_12_1558061442575829960,0,203,202,0,34,0,17,0,0,0,152170171
15687_12_1558061442763700318,0,207,201,0,37,0,21,0,0,0,132205982
15687_12_1558061442895937131,0,204,198,0,31,0,18,0,0,0,125629988
15687_12_1558061443052203032,0,209,193,0,31,0,23,0,0,0,68157961
15687_12_1558061443120381736,0,209,195,0,33,0,23,0,0,0,149100395
15687_12_1558061443269503864,0,206,203,0,38,0,20,0,0,0,203568793
15687_12_1558061443494274556,0,205,203,0,37,0,19,0,0,0,146818932
15687_12_1558061443681668819,0,200,201,0,30,0,14,0,0,0,112279629
15687_12_1558061443793974760,0,196,207,0,32,0,10,0,0,0,187680092
15687_12_1558061444004631244,0,228,212,0,29,0,22,0,0,0,123855342
15687_12_1558061444161645701,0,200,202,0,31,0,14,0,0,0,116455080
15687_12_1558061444299260215,0,210,193,0,32,0,24,0,0,0,108910951
15687_12_1558061444450047410,0,209,193,0,31,0,22,0,0,0,109856836
15687_12_1558061444559936250,0,201,202,0,32,0,15,0,0,0,158773278
15687_12_1558061444763183253,0,209,193,0,31,0,22,0,0,0,148570214
15687_12_1558061444911790532,0,205,203,0,37,0,19,0,0,0,176840486
15687_12_1558061445143784556,0,206,203,0,38,0,20,0,0,0,85187499
15687_12_1558061445228996780,0,199,205,0,33,0,13,0,0,0,140415256
15687_12_1558061445369443778,0,202,206,0,37,0,15,0,0,0,173531516
15687_12_1558061445543006705,0,202,203,0,34,0,16,0,0,0,137245299
15687_12_1558061445680284691,0,210,226,0,65,0,23,0,0,0,152207932
15687_12_1558061445887930325,0,206,194,0,29,0,20,0,0,0,100986899
15687_12_1558061446047428174,0,205,199,0,33,0,19,0,0,0,101754358
15687_12_1558061446184012457,0,199,202,0,30,0,13,0,0,0,129014834
15687_12_1558061446437513817,0,212,190,0,31,0,26,0,0,0,73386191
15687_12_1558061446553251338,0,210,193,0,32,0,24,0,0,0,122358091
15687_12_1558061446723523706,0,209,216,0,54,0,21,0,0,0,175153978
15687_12_1558061446933208704,0,207,196,0,32,0,21,0,0,0,199006184
15687_12_1558061447207982805,0,212,214,0,55,0,25,0,0,0,163453429
15687_12_1558061447435325914,0,211,217,0,57,0,24,0,0,0,148141667
15687_12_1558061447624080097,0,202,217,0,48,0,16,0,0,0,139987090
15687_12_1558061447833332892,0,204,201,0,34,0,17,0,0,0,118808500
15687_12_1558061447952166777,0,204,202,0,35,0,18,0,0,0,129554687
15687_12_1558061448106138799,0,214,192,0,35,0,27,0,0,0,53295923
15687_12_1558061448212316011,0,206,209,0,44,0,20,0,0,0,93992698
15687_12_1558061448355140598,0,210,190,0,29,0,24,0,0,0,87393489
15687_12_1558061448504391383,0,200,199,0,28,0,14,0,0,0,112832818
15687_12_1558061448617247312,0,203,198,0,30,0,16,0,0,0,159223781
15687_12_1558061448839742040,0,205,199,0,33,0,18,0,0,0,152154932
15687_12_1558061449037280301,0,206,196,0,31,0,20,0,0,0,123687009
15687_12_1558061449160990081,0,206,200,0,35,0,20,0,0,0,139822419
15687_12_1558061449315800703,0,197,207,0,33,0,10,0,0,0,121703339
15687_12_1558061449502332919,0,204,199,0,32,0,18,0,0,0,102217881
15687_12_1558061449656221427,0,200,203,0,32,0,14,0,0,0,68937189
15687_12_1558061449761815207,0,212,191,0,32,0,26,0,0,0,125880142
15687_12_1558061449921765711,0,199,207,0,35,0,13,0,0,0,195089308
15687_12_1558061450154358005,0,208,194,0,31,0,22,0,0,0,127701907
15687_12_1558061450282093435,0,208,200,0,37,0,22,0,0,0,117285265
15687_12_1558061450399401538,0,205,197,0,31,0,19,0,0,0,168361377
15687_12_1558061450632076315,0,212,192,0,33,0,26,0,0,0,80337307
15687_12_1558061450754275654,0,206,196,0,31,0,20,0,0,0,106348265
15687_12_1558061450893572516,0,210,191,0,30,0,24,0,0,0,119353860
15687_12_1558061451052104725,0,212,225,0,66,0,26,0,0,0,111590551
15687_12_1558061451215837996,0,211,192,0,32,0,25,0,0,0,102972407
15687_12_1558061451380009856,0,208,199,0,36,0,22,0,0,0,125086427
15687_12_1558061451561109512,0,212,188,0,29,0,26,0,0,0,47320658
15687_12_1558061451724068071,0,201,202,0,32,0,15,0,0,0,116485734
15687_12_1558061451840576022,0,197,214,0,40,0,10,0,0,0,201616363
15687_12_1558061452064158432,0,206,200,0,35,0,20,0,0,0,110977901
15687_12_1558061452175203412,0,203,201,0,33,0,17,0,0,0,171285545
15687_12_1558061452381872121,0,197,210,0,36,0,11,0,0,0,104111291
15687_12_1558061452576259585,0,198,221,0,48,0,12,0,0,0,164390350
15687_12_1558061452789628403,0,214,190,0,33,0,28,0,0,0,102098097
15687_12_1558061452891752562,0,197,218,0,44,0,11,0,0,0,189775108
15687_12_1558061453141934207,0,209,200,0,38,0,22,0,0,0,87310899
15688_12_1558061208250032453,0,985,1049,0,115,0,23,0,0,0,741597363
15688_12_1558061209042014031,0,217,214,0,46,0,23,0,0,0,119165819
15688_12_1558061209223892947,0,209,211,0,35,0,16,0,0,0,123050593
15688_12_1558061209382193788,0,214,203,0,34,0,22,0,0,0,123715678
15688_12_1558061209544905955,0,208,197,0,34,0,21,0,0,0,109495749
15688_12_1558061209704076666,0,210,194,0,33,0,24,0,0,0,83581841
15688_12_1558061209845314905,0,209,196,0,34,0,23,0,0,0,59224135
15688_12_1558061210029710885,0,207,197,0,33,0,21,0,0,0,93076506
15688_12_1558061210174190402,0,201,224,0,54,0,15,0,0,0,102387203
15688_12_1558061210346496431,0,205,199,0,33,0,19,0,0,0,78477289
15688_12_1558061210465259507,0,214,192,0,35,0,28,0,0,0,176342279
15688_12_1558061210641625287,0,198,210,0,37,0,12,0,0,0,163854820
15688_12_1558061210864223913,0,210,200,0,39,0,23,0,0,0,95576949
15688_12_1558061211008317196,0,200,211,0,40,0,14,0,0,0,148311664
15688_12_1558061211208999487,0,204,200,0,33,0,18,0,0,0,103639033
15688_12_1558061211347558663,0,205,228,0,62,0,18,0,0,0,160691298
15688_12_1558061211570474169,0,204,201,0,34,0,18,0,0,0,151199148
15688_12_1558061211828582850,0,206,202,0,37,0,18,0,0,0,112184939
15688_12_1558061212036051049,0,228,225,0,36,0,19,0,0,0,74393231
15688_12_1558061212151597971,0,203,204,0,36,0,17,0,0,0,86649632
15688_12_1558061212303115465,0,208,225,0,62,0,21,0,0,0,116168477
15688_12_1558061212419941489,0,209,222,0,60,0,23,0,0,0,224241242
15688_12_1558061212729546686,0,205,195,0,29,0,19,0,0,0,95337466
15688_12_1558061212882225329,0,203,199,0,31,0,17,0,0,0,92214613
15688_12_1558061213068216387,0,202,203,0,34,0,15,0,0,0,149011785
15688_12_1558061213281769506,0,197,208,0,34,0,11,0,0,0,105305105
15688_12_1558061213387165793,0,201,209,0,39,0,15,0,0,0,155630476
15688_12_1558061213584284452,0,215,201,0,45,0,27,0,0,0,92105856
15688_12_1558061213719718076,0,214,190,0,33,0,28,0,0,0,57730495
15688_12_1558061213822565671,0,212,195,0,36,0,26,0,0,0,94201709
15688_12_1558061213957764905,0,204,199,0,32,0,18,0,0,0,100919541
15688_12_1558061214059342134,0,208,196,0,33,0,22,0,0,0,90954996
15688_12_1558061214209574440,0,213,194,0,36,0,27,0,0,0,70292870
15688_12_1558061214279942753,0,199,209,0,37,0,13,0,0,0,170115703
15688_12_1558061214489489817,0,207,198,0,34,0,21,0,0,0,126504047
15688_12_1558061214616037444,0,212,219,0,60,0,26,0,0,0,214756863
15688_12_1558061214923756436,0,202,200,0,31,0,16,0,0,0,152465922
15688_12_1558061215117913357,0,210,192,0,31,0,24,0,0,0,131962955
15688_12_1558061215291757849,0,206,206,0,41,0,20,0,0,0,132347967
15688_12_1558061215465266690,0,201,201,0,31,0,15,0,0,0,71321910
15688_12_1558061215595815803,0,204,200,0,33,0,18,0,0,0,67436235
15688_12_1558061215706125703,0,208,195,0,32,0,21,0,0,0,112053420
15688_12_1558061215848160540,0,207,198,0,34,0,21,0,0,0,150525299
15688_12_1558061216083791114,0,202,207,0,38,0,16,0,0,0,127270456
15688_12_1558061216260548234,0,207,194,0,30,0,21,0,0,0,172633216
15688_12_1558061216563564818,0,209,194,0,32,0,23,0,0,0,68461009
15688_12_1558061216731866337,0,211,194,0,34,0,23,0,0,0,118577477
15688_12_1558061216905616133,0,214,195,0,38,1,27,0,0,0,113309704
15688_12_1558061217048112304,0,193,211,0,33,0,7,0,0,0,159175537
15688_12_1558061217243983635,0,207,212,0,48,0,21,0,0,0,150472790
15688_12_1558061217394491840,0,204,203,0,36,0,18,0,0,0,125766344
15688_12_1558061217579565105,0,209,193,0,31,0,23,0,0,0,127446212
15688_12_1558061217762048177,0,202,212,0,43,0,16,0,0,0,167303262
15688_12_1558061217965466648,0,202,202,0,33,0,16,0,0,0,114247512
15688_12_1558061218119659341,0,205,208,0,42,0,19,0,0,0,93729937
15688_12_1558061218263843395,0,206,206,0,41,0,20,0,0,0,129881004
15688_12_1558061218432016952,0,199,204,0,32,0,13,0,0,0,141818035
15688_12_1558061218606143318,0,216,224,0,69,0,27,0,0,0,225331261
15688_12_1558061218931862657,0,218,223,0,70,0,26,0,0,0,56302071
15688_12_1558061219035812814,0,212,224,0,65,0,24,0,0,0,135790841
15688_12_1558061219223793939,0,209,197,0,35,0,23,0,0,0,104688486
15688_12_1558061219389207870,0,209,194,0,32,0,22,0,0,0,109292247
15688_12_1558061219555935053,0,210,195,0,34,0,24,0,0,0,90533751
15688_12_1558061219747861496,0,204,200,0,33,0,18,0,0,0,130422228
15688_12_1558061219931663273,0,208,207,0,44,0,22,0,0,0,180758211
15688_12_1558061220189978809,0,208,195,0,32,0,21,0,0,0,66682372
15688_12_1558061220320373214,0,205,197,0,31,0,19,0,0,0,134239992
15688_12_1558061220496493244,0,204,199,0,32,0,18,0,0,0,58030470
15688_12_1558061220554543892,0,211,193,0,33,0,25,0,0,0,147628797
15688_12_1558061220751926712,0,206,197,0,32,0,20,0,0,0,122579906
15688_12_1558061220952913480,0,208,194,0,31,0,22,0,0,0,51321897
15688_12_1558061221034012396,0,210,217,0,56,0,24,0,0,0,134356647
15688_12_1558061221217738793,0,208,194,0,31,0,22,0,0,0,68285430
15688_12_1558061221376233452,0,205,200,0,34,0,19,0,0,0,100385286
15688_12_1558061221528022065,0,216,229,0,74,0,27,0,0,0,119897671
15688_12_1558061221703006503,0,212,218,0,59,0,24,0,0,0,96031502
15688_12_1558061221799063139,0,207,232,0,68,0,19,0,0,0,211625210
15688_12_1558061222042071280,0,209,214,0,52,0,22,0,0,0,163917206
15688_12_1558061222206021276,0,212,260,0,101,0,24,0,0,0,203401524
15688_12_1558061222454909356,0,210,230,0,69,0,23,0,0,0,157505457
15688_12_1558061222660289002,0,209,217,0,55,0,22,0,0,0,134766132
15688_12_1558061222834684360,0,213,192,0,34,0,27,0,0,0,72643224
15688_12_1558061222951736742,0,203,203,0,35,0,16,0,0,0,109784137
15688_12_1558061223115778150,0,211,222,0,62,0,24,0,0,0,165581328
15688_12_1558061223405741140,0,213,221,0,63,0,27,0,0,0,162498756
15688_12_1558061223568261403,0,203,227,0,59,0,15,0,0,0,151551439
15688_12_1558061223768648224,0,200,203,0,32,0,14,0,0,0,118932164
15688_12_1558061223933913741,0,203,202,0,34,0,17,0,0,0,110857135
15688_12_1558061224071864240,0,203,198,0,30,0,17,0,0,0,96095699
15688_12_1558061224203525156,0,209,197,0,35,0,23,0,0,0,79528332
15688_12_1558061224283080290,0,208,195,0,32,0,22,0,0,0,97218045
15688_12_1558061224380349496,0,205,198,0,32,0,19,0,0,0,99824903
15688_12_1558061224480195122,0,215,218,0,62,1,27,0,0,0,81211170
15688_12_1558061224632216394,0,210,196,0,35,0,24,0,0,0,79133813
15688_12_1558061224756309454,0,205,196,0,30,0,19,0,0,0,129780204
15688_12_1558061224971784939,0,207,194,0,30,0,21,0,0,0,95267362
15688_12_1558061225116302535,0,201,200,0,30,0,15,0,0,0,71631153
15688_12_1558061225239664226,0,205,195,0,29,0,19,0,0,0,117814492
15688_12_1558061225415385597,0,210,194,0,33,0,23,0,0,0,94084281
15688_12_1558061225535545227,0,202,202,0,33,0,16,0,0,0,186214127
15688_12_1558061225776055054,0,204,206,0,39,0,18,0,0,0,108154246
15688_12_1558061225927390806,0,208,202,0,39,0,20,0,0,0,91748783
15688_12_1558061226019206137,0,201,207,0,37,0,15,0,0,0,162359531
15688_12_1558061226215942602,0,213,221,0,63,0,25,0,0,0,194304361
15688_12_1558061226410282358,0,215,229,0,73,0,28,0,0,0,177179425
15688_12_1558061226631796359,0,212,231,0,72,0,24,0,0,0,169585000
15688_12_1558061226852392679,0,208,193,0,30,0,22,0,0,0,101290294
15688_12_1558061226953707449,0,204,211,0,44,0,18,0,0,0,174891302
15688_12_1558061227128644424,0,199,206,0,34,0,12,0,0,0,147629437
15688_12_1558061227339536973,0,212,227,0,68,0,24,0,0,0,117545166
15688_12_1558061227559839139,0,203,203,0,35,0,17,0,0,0,134159561
15688_12_1558061227779902373,0,207,195,0,31,0,21,0,0,0,110986334
15688_12_1558061227935862592,0,204,198,0,31,0,18,0,0,0,76941113
15688_12_1558061228109379965,0,202,199,0,30,0,16,0,0,0,103962338
15688_12_1558061228249684106,0,201,201,0,31,0,15,0,0,0,118238139
15688_12_1558061228367959085,0,205,200,0,34,0,19,0,0,0,139770485
15688_12_1558061228596545785,0,211,189,0,29,0,25,0,0,0,68617763
15688_12_1558061228746362394,0,207,198,0,34,0,21,0,0,0,103951960
15688_12_1558061228900056654,0,207,197,0,33,0,21,0,0,0,86409192
15688_12_1558061229016028269,0,209,195,0,33,0,23,0,0,0,73870924
15688_12_1558061229089931285,0,204,202,0,35,0,17,0,0,0,125984455
15688_12_1558061229215942014,0,199,203,0,31,0,13,0,0,0,187308286
15688_12_1558061229403277149,0,203,198,0,30,0,16,0,0,0,151801003
15688_12_1558061229602529263,0,202,199,0,30,0,16,0,0,0,102051707
15688_12_1558061229742685003,0,201,205,0,35,0,15,0,0,0,104261401
15688_12_1558061229942912886,0,210,194,0,33,0,24,0,0,0,67292658
15688_12_1558061230100743683,0,201,203,0,33,0,15,0,0,0,152966592
15688_12_1558061230308054513,0,209,198,0,36,0,22,0,0,0,94790572
15688_12_1558061230493055417,0,213,190,0,32,0,25,0,0,0,103279432
15688_12_1558061230596360610,0,206,207,0,42,0,19,0,0,0,258816392
15688_12_1558061230913020523,0,202,202,0,33,0,16,0,0,0,124820948
15688_12_1558061231083962796,0,209,216,0,54,0,22,0,0,0,99236621
15688_12_1558061231234491496,0,207,198,0,34,0,21,0,0,0,108151874
15688_12_1558061231387954894,0,204,199,0,32,0,18,0,0,0,135645421
15688_12_1558061231555393281,0,204,197,0,30,0,18,0,0,0,76332435
15688_12_1558061231672187729,0,205,200,0,34,0,19,0,0,0,134964612
15688_12_1558061231862426512,0,211,192,0,32,0,25,0,0,0,88162733
15688_12_1558061232053145244,0,207,194,0,30,0,21,0,0,0,141670619
15688_12_1558061232292179427,0,208,195,0,32,0,22,0,0,0,106769191
15688_12_1558061232463582144,0,205,199,0,33,0,19,0,0,0,111355782
15688_12_1558061232624264092,0,205,197,0,31,0,19,0,0,0,120351753
15688_12_1558061232744682508,0,204,203,0,36,0,18,0,0,0,140760403
15688_12_1558061232943797286,0,208,198,0,35,0,21,0,0,0,129901654
15688_12_1558061233136985517,0,214,207,0,50,0,26,0,0,0,109582262
15688_12_1558061233278071104,0,207,196,0,32,0,21,0,0,0,112045547
15688_12_1558061233415934107,0,205,198,0,32,0,19,0,0,0,127987575
15688_12_1558061233598740606,0,204,208,0,41,0,18,0,0,0,131869910
15688_12_1558061233730639298,0,201,201,0,31,0,15,0,0,0,108841834
15688_12_1558061233891026207,0,205,201,0,35,0,19,0,0,0,134554973
15688_12_1558061234025633553,0,210,195,0,34,0,24,0,0,0,181578721
15688_12_1558061234248780133,0,213,189,0,31,0,27,0,0,0,160101943
15688_12_1558061234444100158,0,207,198,0,34,0,21,0,0,0,157397632
15688_12_1558061234627375598,0,214,188,0,31,0,27,0,0,0,71876951
15688_12_1558061234752273671,0,210,190,0,29,0,24,0,0,0,102339229
15688_12_1558061234911806966,0,207,199,0,35,0,21,0,0,0,92306468
15688_12_1558061235004144451,0,198,209,0,36,0,12,0,0,0,144153237
15688_12_1558061235190218111,0,209,198,0,36,0,22,0,0,0,124065316
15688_12_1558061235356750759,0,212,207,0,48,0,25,0,0,0,114539690
15688_12_1558061235523790090,0,203,222,0,54,0,17,0,0,0,164083861
15688_12_1558061235740107697,0,205,209,0,43,0,19,0,0,0,122689920
15688_12_1558061235901984756,0,207,203,0,39,0,21,0,0,0,159936492
15688_12_1558061236111873127,0,207,202,0,38,0,21,0,0,0,108045220
15688_12_1558061236219945112,0,203,204,0,36,0,16,0,0,0,163985981
15688_12_1558061236423850586,0,200,202,0,31,0,14,0,0,0,124958052
15688_12_1558061236548835043,0,197,213,0,39,0,10,0,0,0,150889553
15688_12_1558061236765834057,0,208,194,0,31,0,21,0,0,0,98599278
15688_12_1558061236864473542,0,203,203,0,35,0,17,0,0,0,146245163
15688_12_1558061237010742965,0,209,192,0,30,0,23,0,0,0,153415617
15688_12_1558061237265650873,0,208,203,0,40,0,22,0,0,0,94797543
15688_12_1558061237415301879,0,205,204,0,38,0,18,0,0,0,138824964
15688_12_1558061237554157161,0,203,206,0,38,0,16,0,0,0,104863410
15688_12_1558061237766210830,0,209,194,0,32,0,22,0,0,0,100719903
15688_12_1558061237866952374,0,214,220,0,63,0,25,0,0,0,104716492
15688_12_1558061238035079735,0,216,224,0,69,0,27,0,0,0,91652668
15688_12_1558061238174961221,0,204,200,0,33,0,17,0,0,0,141042129
15688_12_1558061238316036888,0,207,195,0,31,0,20,0,0,0,129280662
15688_12_1558061238484747619,0,205,200,0,34,0,19,0,0,0,109463336
15688_12_1558061238594246765,0,206,197,0,32,0,20,0,0,0,118700169
15688_12_1558061238837434023,0,214,194,0,37,1,26,0,0,0,69700428
15688_12_1558061239000025123,0,391,378,0,32,0,22,0,0,0,111431172
15688_12_1558061239140803703,0,212,228,0,69,0,24,0,0,0,217154600
15688_12_1558061239381139461,0,207,197,0,33,0,21,0,0,0,83822897
15688_12_1558061239553986723,0,209,193,0,31,0,23,0,0,0,81098904
15688_12_1558061239635147740,0,204,207,0,40,0,18,0,0,0,159072833
15688_12_1558061239838739201,0,202,203,0,34,0,16,0,0,0,158484191
15688_12_1558061240042603340,0,208,211,0,48,1,20,0,0,0,97965198
15688_12_1558061240194558071,0,205,202,0,36,0,18,0,0,0,125669685
15688_12_1558061240320251717,0,202,202,0,33,0,15,0,0,0,157006618
15688_12_1558061240524662710,0,192,214,0,35,0,6,0,0,0,111105206
15688_12_1558061240672561220,0,196,207,0,32,0,10,0,0,0,166777958
15688_12_1558061240887454657,0,204,197,0,30,0,18,0,0,0,136693453
15688_12_1558061241068037127,0,206,201,0,36,0,19,0,0,0,95384910
15688_12_1558061241207743978,0,201,205,0,35,0,15,0,0,0,124803525
15688_12_1558061241379438334,0,204,200,0,33,0,18,0,0,0,124705823
15688_12_1558061241564125107,0,213,209,0,51,0,27,0,0,0,170961404
15688_12_1558061241787662111,0,207,195,0,31,0,21,0,0,0,80450619
15688_12_1558061241920929249,0,205,199,0,33,0,19,0,0,0,96180597
15688_12_1558061242059543568,0,202,203,0,34,0,15,0,0,0,109848508
15688_12_1558061242169463550,0,201,204,0,34,0,14,0,0,0,122988981
15688_12_1558061242418106628,0,208,195,0,32,0,22,0,0,0,88493157
15688_12_1558061242533767903,0,209,210,0,48,0,23,0,0,0,158979750
15688_12_1558061242751760273,0,207,206,0,42,0,20,0,0,0,148662591
15688_12_1558061242900451631,0,203,203,0,35,0,17,0,0,0,136778655
15688_12_1558061243037271850,0,199,206,0,34,0,13,0,0,0,158855819
15688_12_1558061243227951683,0,205,198,0,32,0,19,0,0,0,109084897
15688_12_1558061243374510733,0,203,204,0,36,0,17,0,0,0,124423235
15688_12_1558061243498973512,0,211,200,0,40,0,25,0,0,0,141213456
15688_12_1558061243640213954,0,215,223,0,67,0,27,0,0,0,224703825
15688_12_1558061243903842002,0,211,229,0,69,0,25,0,0,0,230687667
15688_12_1558061244234039901,0,208,196,0,33,0,22,0,0,0,118084988
